,region_name,country_code,province_name,city_name,region_city_rank,url,about_title,about_content
151,PACIFIC,NZ,CANTERBURY,CHRISTCHURCH,7,https://www.tripadvisor.com/Tourism-g255118-Christchurch_Canterbury_Region_South_Island-Vacations.html,About Christchurch,"Christchurch abounds with arts, adventure, and optimism. It's the gateway to the beautiful Canterbury region, featuring dramatic vistas and adventure sports set against a backdrop of lofty peaks. In the central city, more and more attractions and businesses reopen to the public each day."
152,PACIFIC,NZ,OTAGO,QUEENSTOWN,8,https://www.tripadvisor.com/Tourism-g255122-Queenstown_Otago_Region_South_Island-Vacations.html,"A playground for adrenaline-junkies, oenophiles, and nature-seekers","Staggering beauty and heart-pumping thrills await in the resort town of Queenstown, which is also known for its Hobbits—much of the Lord of the Rings trilogy was filmed in the area. Outdoor enthusiasts come here for the kayaking, bungee jumping, jetboating, white-water rafting, hiking, and skiing. More mild-mannered adventurers can take a quiet cruise through nearby Milford Sound, part of the Fiordland National Park World Heritage area, or sample South Island pinot noir from one of the region's 75 wineries."
153,PACIFIC,NZ,WELLINGTON,WELLINGTON,9,https://www.tripadvisor.com/Tourism-g255115-Wellington_Greater_Wellington_North_Island-Vacations.html,About Wellington,"Wellington boasts a compact downtown area that’s easy to explore on foot and a wealth of architectural styles, from 19th-century wooden cottages to Art Deco masterpieces. Discover the city’s Maori roots at the Museum of Wellington City & Sea and the Museum of New Zealand. Sip coffee and people-watch in lively Courtney Place, or survey the city from scenic Mount Victoria. When the sun goes down on Windy Wellington, take a nocturnal tour of Karori Wildlife Sanctuary to meet some colorful inhabitants."
154,PACIFIC,AS,QUEENSLAND,SURFERS PARADISE,10,https://www.tripadvisor.com/Tourism-g255072-Surfers_Paradise_Gold_Coast_Queensland-Vacations.html,"Dreamy beaches, top-notch restaurants, and buzzy nightlife draws surfers—and everyone else","The name Surfers Paradise might sound like it’s only for barefoot wave-worshippers, but there’s much more to this iconic coastline than surfable swells. Visit a gushing waterfall at Macintosh Island, cool off from the daytime heat at a local bar or club, or take a twilight climb to the top of SkyPoint, one of the city’s most impressive high rises. When you’re hungry, hit up the city’s cute cafes and swanky restaurants, which continue to draw food-lovers near and far."
155,"UK,SCOTLAND,IRELAND",UK,ENGLAND,LONDON,1,https://www.tripadvisor.com/Tourism-g186338-London_England-Vacations.html,A regal city surrounded by a rush of modern life,"London is layered with history, where medieval and Victorian complement a rich and vibrant modern world. The Tower of London and Westminster neighbor local pubs and markets, and time-worn rituals like the changing of the guards take place as commuters rush to catch the Tube. It’s a place where travelers can time-hop through the city, and when they’re weary, do as Londoners do and grab a “cuppa” tea."
156,"UK,SCOTLAND,IRELAND",EI,,DUBLIN,2,https://www.tripadvisor.com/Tourism-g186605-Dublin_County_Dublin-Vacations.html,"A cultural powerhouse live with history, artistry, and spirit to spare","Dublin brings to mind literary giants, Georgian architecture, and Guinness galore. Nights here are alive with pub crawls and spirited music. But the days are also full of revelry, with enchanting architecture, tucked-away bookstores, and singular museums like the Chester Beatty. Green spaces abound, such as the St Stephens Green or Iveagh Gardens. And no trip is complete without a tour of a local distillery, where you can sample local spirits like Jameson or Teeling."
157,"UK,SCOTLAND,IRELAND",UK,CITY OF EDINBURGH - SCOTLAND,EDINBURGH,3,https://www.tripadvisor.com/Tourism-g186525-Edinburgh_Scotland-Vacations.html,A city jam-packed with culture going on around the clock,"Scotland’s capital city, Edinburgh is renowned for its heritage, culture, and festivals. Take a long walk around the center to explore the World Heritage Sites of the Old Town and New Town, as well as all the area’s museums and galleries. Pause to fortify yourself with tea and scones at the city’s charming tea rooms or duck into a traditional pub. Then head out to take in one of Edinburgh’s many events—including the famous summer festivals of culture, or the Winter Festivals of music, light, and ceilidhs."
158,"UK,SCOTLAND,IRELAND",UK,CITY OF GLASGOW - SCOTLAND,GLASGOW,4,https://www.tripadvisor.com/Tourism-g186534-Glasgow_Scotland-Vacations.html,About Glasgow,"As Scotland’s largest city, Glasgow is famed for its culture, shopping and people. Spend your day exploring a wide range of fascinating free museums and galleries, enjoying the UK’s best shopping outside of London, and taking advantage of tips from friendly local people on the city’s hidden gems — then choose from 130+ weekly musical events for a special night out. Glasgow is also the perfect base for exploring more of Scotland, with great connections to the Highlands and the islands."
159,"UK,SCOTLAND,IRELAND",UK,MERSEYSIDE - ENGLAND,LIVERPOOL,5,https://www.tripadvisor.com/Tourism-g186337-Liverpool_Merseyside_England-Vacations.html,About Liverpool,"Liverpool's fortunes have historically been tied to shipping. But imports and exports like sugar, spice and tobacco pale in comparison with Liverpool's most famous export of all—the Beatles. Relive the hysteria at the Beatles Story Experience, and check out Paul's childhood home, but also leave time for exploring Liverpool Cathedral and the Walker Art Gallery."
160,"UK,SCOTLAND,IRELAND",UK,GREATER MANCHESTER - ENGLAND,MANCHESTER,6,https://www.tripadvisor.com/Tourism-g187069-Manchester_Greater_Manchester_England-Vacations.html,"A revitalized Northern city fueled by a love of soccer, art, and music","Famed for its soccer team and music scene, which has produced the likes of The Smiths and Oasis, this center for sports and the arts is a down-to-earth and friendly city. The so-called Capital of the North has overcome industrial decline and bombing (in WWII and by the IRA) to become a confident and cosmopolitan city of over two million people. It is well served by a bus and light rail network, a boon for visitors on sightseeing expeditions."
161,"UK,SCOTLAND,IRELAND",UK,WEST MIDLANDS - ENGLAND,BIRMINGHAM,7,https://www.tripadvisor.com/Tourism-g186402-Birmingham_West_Midlands_England-Vacations.html,About Birmingham,"The geographical heart of England, Birmingham started life as a sixth- century Anglo-Saxon village. Today, much of this city of over a million dates back to post-WWII redevelopment in the 1950s and 60s. Cutting edge museums and galleries, innovative theaters and excellent shopping have contributed to Birmingham's appeal as a weekend break destination. Don't miss the hopping bars and cafes of Gas Street Basin or the fascinating creatures at the National Sea Life Centre."
162,"UK,SCOTLAND,IRELAND",UK,LANCASHIRE - ENGLAND,BLACKPOOL,8,https://www.tripadvisor.com/Tourism-g186332-Blackpool_Lancashire_England-Vacations.html,About Blackpool,"The UK’s favorite holiday resort continues to attract millions of visitors. Families and couples, young and old, Blackpool’s unique appeal is that it appeals to everyone. Whether you’re looking for thrills and excitement, family entertainment and historic gems or beautiful gardens and stunning beaches, Blackpool has it all. Blackpool Pleasure Beach, Sandcastle Waterpark, Blackpool Zoo, the Blackpool Tower, the Illuminations and a packed year-round events calendar all add to the charms of this seaside spot."
163,"UK,SCOTLAND,IRELAND",UK,NORTH YORKSHIRE - ENGLAND,YORK,9,https://www.tripadvisor.com/Tourism-g186346-York_North_Yorkshire_England-Vacations.html,About York,"Just two hours north of London by rail, the city of York holds 1900 years' worth of history in its ancient walls. The Romans built the city in 71 AD, and the Vikings captured it in 866 AD. Stop by the Yorkshire Museum and Gardens for a look at what the Roman and Vikings left behind (they must have packed light when they left). From there, move on to the York Castle Museum for a not-so-quick overview of the most recent 400 years."
164,"UK,SCOTLAND,IRELAND",UK,CORNWALL - ENGLAND,NEWQUAY,10,https://www.tripadvisor.com/Tourism-g186239-Newquay_Cornwall_England-Vacations.html,About Newquay,"Catch a wave in Cornwall! Beach, surfing, and scenery draw the crowds to Newquay every summer. Perfect your tan on the beach, paddle in the shallows, or join the surfers out at sea. Just out of town, the Holywell Bay Fun Park, Newquay Zoo, and Blue Reef Aquarium provide family fun, and dedicated cycling tracks offer an alternate way to tour nearby towns of Bodmin, Padstow, and Truro."
165,INDIAN SUB-CONTINENT,IN,DELHI,NEW DELHI,1,https://www.tripadvisor.com/Tourism-g304551-New_Delhi_National_Capital_Territory_of_Delhi-Vacations.html,About New Delhi,"New Delhi is all at once chaotic and calm, a complicated city where cows often wander the shanty-lined streets. The 17th century Red Fort is a mass of domes and turrets, while Chandni Chowk is an exercise in friendly haggling. Jantar Mantar features larger-than-life sundials and astronomical instruments that are still used to predict the weather. Travelers and locals flock to the India Gate, the national monument of India that honors the soldiers who died in World War I and the Third Afghan War."
166,INDIAN SUB-CONTINENT,IN,KARNATAKA,BANGALORE,2,https://www.tripadvisor.com/Tourism-g297628-Bengaluru_Bangalore_District_Karnataka-Vacations.html,About Bengaluru,"Known as both the ""Garden City"" and ""The Silicon Valley of India,"" Bangalore (officially ""Bengaluru"") is a techie’s paradise, boasting the highest concentration of IT companies in the country. When you’re done geeking out, there are plenty of gardens, museums, natural features, palaces and temples to fill your dance card. Visit Vidhana Soudha, Cubbon Park and the Ulsoor Lake of Bangalore, well known for its beautiful locales and boating facilities. Bangalore is also a major center of Indian classical music and dance, and of vivid, cutting-edge nightlife."
167,INDIAN SUB-CONTINENT,IN,MAHARASHTRA,MUMBAI,3,https://www.tripadvisor.com/Tourism-g304554-Mumbai_Maharashtra-Vacations.html,About Mumbai,"Though Mumbai can feel chaotic and crowded, there are peaceful moments to be found here. Nibble a paper cone of bhelpuri while you stroll the sands of Chowpatty Beach. Then, take a short walk to Mani Bhavan, where Mahatma Gandhi once lived, strategized, and was ultimately arrested. The markets are spirited places to bargain for spices or souvenirs. Take a guided tour of Dharavi – made famous by ""Slumdog Millionaire"" – for an eye-opening glimpse into what Mumbai life is like for nearly a million people."
168,INDIAN SUB-CONTINENT,IN,TAMIL NADU,CHENNAI,4,https://www.tripadvisor.com/Tourism-g304556-Chennai_Madras_Chennai_District_Tamil_Nadu-Vacations.html,About Chennai (Madras),"The diverse population of Chennai (Madras) is reflected in its rich cultural scene. You’ll find serious theatre as well as the glitz and glamour of Kollywood. Chennai is also an important center for the Bharatanatyam, a local form of classical dance. Visit in January, for the festival of Pongal, or in April, when Chennai celebrates its new year. "
169,INDIAN SUB-CONTINENT,IN,ANDHRA PRADESH,HYDERABAD,5,https://www.tripadvisor.com/Tourism-g297586-Hyderabad_Hyderabad_District_Telangana-Vacations.html,About Hyderabad,"An ancient granite fort keeps watch on this city of mosques and bazaars. On the site of the former town center sits its most iconic building, the Charminar, built in 1591 with a quartet of 160-foot minarets. Across Hussain Sagar, a man-made lake, is Hyderabad's twin, the city of Secunderabad."
170,INDIAN SUB-CONTINENT,IN,RAJASTHAN,JAIPUR,6,https://www.tripadvisor.com/Tourism-g304555-Jaipur_Jaipur_District_Rajasthan-Vacations.html,About Jaipur,"If you take one look at the glorious stucco buildings that line Jaipur's wide streets, you'll understand why this is nicknamed ""The Pink City."" Spend your days exploring City Palace, Hawa Mahal, and Amber and Jaigarh forts. And if you're looking for a unique souvenir, head to one of the bazaars, where you can pick up a pair of camel-leather slippers."
171,INDIAN SUB-CONTINENT,NP,MADHYAMANCHAL,KATHMANDU,7,https://www.tripadvisor.com/Tourism-g293890-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region-Vacations.html,About Kathmandu,"Nepal’s capital is surrounded by a valley full of historic sites, ancient temples, shrines, and fascinating villages. Mingle with locals and animals amid Durbar Square’s monuments, or join mountain trekkers in the bustling Thamel District. Explore shops for exquisite work by local artisans—carpets and paper prints are specialties."
172,INDIAN SUB-CONTINENT,IN,WEST BENGAL,KOLKATA,8,https://www.tripadvisor.com/Tourism-g304558-Kolkata_Calcutta_Kolkata_District_West_Bengal-Vacations.html,About Kolkata (Calcutta),"This former British colonial stronghold boasts evidence of over two millennia of habitation, with ornate, architecturally diverse buildings, ranging from crumbing ruins to Victorian treasures. Home to lively festivals and a vibrant artistic community, clamorous markets and packed temples, this city is crowded and polluted, but ultimately invigorating."
173,INDIAN SUB-CONTINENT,IN,UTTAR PRADESH,VARANASI,9,https://www.tripadvisor.com/Tourism-g297685-Varanasi_Varanasi_District_Uttar_Pradesh-Vacations.html,About Varanasi,"The north Indian city of Varanasi, or Benares, is regarded as sacred by Hindus, Buddhists and Jains. Situated in the fertile Ganga valley and on the banks of the Ganges, Varanasi is a place of pilgrimage for Hindus, who come to bathe in the holy river. Known as the City of Temples and a beacon of culture, Varanasi has produced many renowned writers. It’s also a center of silk weaving, so practice haggling at the chaotic bazaar for some beautiful souvenirs. Rickshaws are the best way to get about."
174,INDIAN SUB-CONTINENT,IN,MAHARASHTRA,PUNE,10,https://www.tripadvisor.com/Tourism-g297654-Pune_Pune_District_Maharashtra-Vacations.html,About Pune,"Education, the arts and music are staples of life in the culture-rich city of Pune. The Pataleshwar Cave Temple, dating to the eighth century and dedicated to the god of the underworld, is a marvel of rock-cut architecture. For a panoramic city view, climb to temple-topped Parvati Hill."
175,NORTHEAST ASIA,KR,SEOUL,SEOUL,1,https://www.tripadvisor.com/Tourism-g294197-Seoul-Vacations.html,"The business and cultural hub of South Korea, where skyscrapers tower over palaces and pagodas","From modern skyscrapers and neon lights to Buddhist temples, palaces and pagodas, Seoul is a fascinating mix of old and new. Take it all in from the N Seoul Tower, built atop a peak in Namsan Park. The teahouses and shops of Insadong give you a taste of Korean flavor, which you can further experience with a visit to the grounds and museums of Gyeongbokgung. UNESCO World Heritage Site Changdeokgung Palace is a fine example of authentic ancient architecture."
176,NORTHEAST ASIA,KR,SOUTH GYEONGSANG,BUSAN,2,https://www.tripadvisor.com/Tourism-g297884-Busan-Vacations.html,About Busan,"Busan is Korea's second largest city.  Tourists often come to this region to hike and to visit the Buddhist Temples located deep within the region's mountains. The Beomeosa Temple, founded in 678 AD, is perhaps one of the most frequented temples in the area and is always packed with worshipers and tourists. For art buffs, Busan offers several museums and historical buildings. If scenery is your thing, try visiting the Dongbaek Island, or bird watch at the Nakdong river estuary.    "
177,NORTHEAST ASIA,JP,KANTO,TOKYO,3,https://www.tripadvisor.com/Tourism-g298184-Tokyo_Tokyo_Prefecture_Kanto-Vacations.html,About Tokyo,"After a pair of quiet years, Japan has reopened its borders, and Tokyo’s distinct energy is back in full force. There's so much to see, including new shopping megaplexes, elegant hotels, and restaurants with rising-star chefs at their helms. Locals and visitors are once again rushing to futuristic skyscrapers and the famous Shibuya Crossing, an intersection that's so lively, it feels like a flash mob. But these places are a bit less hectic in winter and early spring. Even better, March and April bring cherry blossom season, when the whole city slows down to stroll past thousands of pink blossoms. You can find other quiet moments in ancient Buddhist temples and peaceful gardens, or those secret ramen counters, chill record bars, and other little gems often hiding in plain sight."
178,NORTHEAST ASIA,JP,KANSAI,KYOTO,4,https://www.tripadvisor.com/Tourism-g298564-Kyoto_Kyoto_Prefecture_Kinki-Vacations.html,"A passageway to Japan's past, full of World Heritage sites and traditional arts","The shrines and temples of Kyoto offer a rare link between modern life in the city and its very ancient past. The Shimogamo Shrine dates to the 6th century and seems suspended in time, its serenity and spiritual power still palpable. Visit Fushimi Inari Shrine, then see the life-sized Thousand Armed Kannon statues of Sanjūsangen-dō. Take in traditional geisha performances, then savor a tranquil meal at a restaurant overlooking the Kamo River."
179,NORTHEAST ASIA,JP,KANSAI,OSAKA,5,https://www.tripadvisor.com/Tourism-g298566-Osaka_Osaka_Prefecture_Kinki-Vacations.html,An electric culinary capital where food crawls fuel epic sightseeing,"Home to nearly nine million and powering an economy that exceeds both Hong Kong's and Thailand's, Osaka packs quite a punch. The confident, stylish city is a shopping hub, with fabulous restaurants and nightlife. It's an ideal base for exploring the Kansai region; Kyoto's World Heritage Sites, Nara's temple, and Koya-san's eerie graves are within 90 minutes by train. Top city attractions include the aquarium, Osaka Castle, Universal Studios Japan, and the futuristic Floating Garden Observatory."
